Id,Year,Age,School,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,Agility_3cone,Shuttle,Player_Type,Position_Type,Position,Drafted
2169,2012,23.0,TCU,1.8796,107.0477993,4.58,87.63,19.0,307.34,6.89,4.18,defense,line_backer,ILB,1
2170,2015,23.0,Miami (FL),1.9304,146.5103355,5.33,67.31,,246.38,,4.74,offense,offensive_lineman,OG,1
2171,2009,22.0,Illinois,1.9304,121.5627552,4.98,95.25,24.0,292.1,7.31,4.41,defense,defensive_lineman,DE,0
2172,2009,22.0,Ohio St.,1.8796,88.45051215,4.49,87.63,,304.8,6.65,4.12,offense,backs_receivers,WR,1
2173,2009,,Wake Forest,1.8288,87.54332741,4.95,,,,,,special_teams,kicking_specialist,K,0
2174,2011,23.0,Clemson,1.8288,91.62565874,4.43,83.82,24.0,314.96,,,defense,defensive_back,CB,1
2175,2014,22.0,Furman,1.9304,141.9744118,5.42,60.96,23.0,256.54,8.14,4.89,offense,offensive_lineman,OG,1
2176,2019,,West Virginia,1.905,95.70799007,4.57,95.25,14.0,297.18,6.97,4.28,offense,backs_receivers,WR,0
2177,2019,21.0,Mississippi,1.9558,140.6136347,5.33,63.5,,287.02,,4.74,offense,offensive_lineman,OT,1
2178,2010,20.0,Georgia Tech,1.8034,103.8726527,4.64,83.82,15.0,271.78,7.56,4.67,offense,backs_receivers,RB,1
2179,2017,21.0,Georgia Tech,1.9304,90.26488163,,,,,,,special_teams,kicking_specialist,K,1
2180,2012,23.0,Temple,1.8542,108.4085764,4.53,91.44,18.0,302.26,6.94,4.28,offense,backs_receivers,FB,1
2181,2019,21.0,Oklahoma,1.7526,75.29633342,,,,,,,offense,backs_receivers,WR,1
2182,2016,24.0,South Carolina,1.9558,146.9639279,5.22,77.47,22.0,284.48,,,offense,offensive_lineman,OT,1
2183,2014,20.0,South Florida,1.9558,112.9445001,4.76,,18.0,,,,defense,defensive_lineman,DE,1
2184,2017,22.0,Ohio St.,1.905,137.4384881,5.32,59.69,22.0,251.46,7.94,4.71,offense,offensive_lineman,C,1
2185,2013,22.0,Connecticut,1.8542,111.1301307,4.65,96.52,29.0,322.58,7.49,4.31,defense,line_backer,OLB,1
2186,2014,21.0,Florida,1.8288,86.63614267,4.61,95.25,8.0,304.8,6.84,4.08,defense,defensive_back,CB,0
2187,2015,,Alabama,1.905,117.9340162,4.74,74.93,19.0,254.0,7.56,4.53,defense,line_backer,OLB,1
2188,2010,21.0,Central Michigan,1.778,84.36818082,4.56,85.09,13.0,266.7,6.98,4.18,offense,backs_receivers,WR,1
2189,2016,22.0,Michigan St.,1.8288,93.44002822,4.56,77.47,20.0,292.1,7.22,4.31,offense,backs_receivers,WR,1
2190,2019,21.0,Ohio St.,1.8288,92.98643585,4.31,101.6,11.0,342.9,,4.03,offense,backs_receivers,WR,1
2191,2014,22.0,Fresno St.,1.778,85.27536556,4.58,78.74,16.0,292.1,6.74,3.94,offense,backs_receivers,WR,0
2192,2015,20.0,Tulane,1.778,82.55381134,4.5,85.09,9.0,292.1,7.2,4.26,defense,defensive_back,CB,1
2193,2013,20.0,Washington St.,1.905,87.99691978,4.51,87.63,7.0,309.88,6.65,4.33,offense,backs_receivers,WR,1
2194,2009,21.0,Georgia,1.7526,87.99691978,4.48,88.9,22.0,292.1,6.93,4.3,defense,defensive_back,CB,1
2195,2018,,West Virginia,1.8034,90.26488163,4.64,85.09,11.0,309.88,,,offense,backs_receivers,RB,0
2196,2015,22.0,Alabama,1.9304,142.8815966,5.39,73.66,17.0,238.76,8.04,4.7,offense,offensive_lineman,OT,1
2197,2012,23.0,Troy,1.8796,119.7483857,4.81,85.09,20.0,304.8,7.38,4.53,defense,line_backer,OLB,1
2198,2018,23.0,Humboldt St.,1.9812,138.3456729,5.39,67.31,24.0,246.38,8.04,4.84,offense,offensive_lineman,OT,1
2199,2017,22.0,Boise St.,1.8542,103.4190604,4.67,85.09,,307.34,,4.39,defense,line_backer,ILB,1
2200,2009,,Kansas St.,1.8796,147.8711126,4.94,90.17,24.0,269.24,8.06,4.9,defense,defensive_lineman,DT,0
2201,2010,21.0,Pittsburgh,1.8542,102.5118756,4.4,110.49,24.0,317.5,6.96,4.3,offense,backs_receivers,TE,1
2202,2011,22.0,USC,1.9558,115.212462,4.53,95.25,23.0,302.26,6.82,4.03,offense,backs_receivers,TE,1
2203,2009,24.0,North Carolina St.,1.9558,118.8412009,4.84,77.47,21.0,271.78,7.31,4.56,offense,backs_receivers,TE,1
2204,2016,22.0,West Virginia,1.778,92.98643585,4.57,,,,,,defense,defensive_back,SS,1
2205,2018,21.0,LSU,1.9304,143.7887813,5.34,62.23,28.0,269.24,8.55,5.38,offense,offensive_lineman,OT,0
2206,2017,24.0,BYU,1.8796,113.8516849,,83.82,23.0,299.72,7.0,4.32,defense,line_backer,ILB,0
2207,2012,21.0,Texas A&M,1.9304,101.1510985,4.53,,17.0,,,,offense,backs_receivers,WR,0
2208,2015,21.0,Hobart & William Smith,1.9304,139.2528576,4.98,77.47,30.0,274.32,7.33,4.47,offense,offensive_lineman,OG,1
2209,2017,21.0,Virginia Tech,1.778,104.7798375,4.93,81.28,19.0,289.56,7.27,4.34,offense,backs_receivers,FB,1
2210,2010,22.0,Youngstown St.,1.8288,97.06876718,4.46,104.14,20.0,302.26,6.9,4.2,offense,backs_receivers,WR,0
2211,2013,23.0,Samford,1.9304,140.1600423,4.94,83.82,28.0,281.94,7.55,4.65,defense,defensive_lineman,DT,1
2212,2018,,Alabama,1.8796,88.90410452,4.41,78.74,,294.64,6.9,4.2,offense,backs_receivers,WR,0
2213,2019,,Kansas St.,1.8288,102.5118756,4.59,97.79,34.0,320.04,6.95,4.1,offense,backs_receivers,RB,0
2214,2010,22.0,East Carolina,1.905,141.9744118,5.1,81.28,30.0,254.0,7.83,4.64,defense,defensive_lineman,DT,0
2215,2013,22.0,Rutgers,1.905,104.7798375,4.46,97.79,17.0,327.66,6.99,4.33,offense,backs_receivers,WR,0
2216,2018,22.0,Alabama,1.9304,145.6031508,,,21.0,,,,defense,defensive_lineman,DT,1
2217,2012,22.0,Georgia,1.8542,92.07925111,5.04,,,,,,special_teams,kicking_specialist,P,0
2218,2015,22.0,Kentucky,1.9304,122.0163475,4.56,106.68,,350.52,,,defense,defensive_lineman,DE,1
2219,2015,,Texas St.,1.8796,93.44002822,5.02,,,,,,special_teams,kicking_specialist,P,0
2220,2014,,SMU,1.7526,93.89362059,4.75,81.28,20.0,287.02,7.07,,offense,backs_receivers,RB,0
2221,2010,23.0,Clemson,1.8288,109.7693535,4.59,85.09,24.0,279.4,7.36,4.6,defense,line_backer,OLB,1
2222,2010,22.0,North Carolina St.,1.905,137.8920805,5.19,60.96,26.0,243.84,7.81,4.66,offense,offensive_lineman,C,1
2223,2018,22.0,Virginia,1.905,98.88313666,4.95,78.74,16.0,284.48,7.15,4.33,offense,backs_receivers,QB,0
2224,2013,23.0,North Carolina St.,1.8034,94.80080533,4.44,99.06,,340.36,,4.07,defense,defensive_back,SS,1
2225,2019,23.0,West Virginia,1.905,121.1091628,4.89,78.74,24.0,297.18,7.18,4.38,offense,backs_receivers,TE,1
2226,2012,23.0,South Carolina,1.8542,95.2543977,4.58,86.36,17.0,299.72,7.02,4.25,defense,defensive_back,SS,1
2227,2017,22.0,Connecticut,1.8288,92.98643585,4.63,82.55,9.0,299.72,,,offense,backs_receivers,WR,0
2228,2018,,Georgia,1.9304,145.6031508,5.38,60.96,,226.06,7.95,4.75,defense,defensive_lineman,DT,0
2229,2011,22.0,Pittsburgh,1.9558,119.7483857,4.79,,,,,,defense,defensive_lineman,DE,1
2230,2011,22.0,SE Louisiana,1.9304,136.9848957,5.31,74.93,22.0,241.3,8.29,4.97,offense,offensive_lineman,OT,0
2231,2009,22.0,Alabama,1.9304,150.5926668,5.28,,,,,,offense,offensive_lineman,OT,1
2232,2019,22.0,Rutgers,1.8542,89.81128926,,,15.0,,,,defense,defensive_back,CB,1
2233,2014,21.0,Washington St.,1.8542,95.70799007,4.49,92.71,19.0,317.5,6.96,4.26,defense,defensive_back,SS,1
2234,2015,20.0,USC,1.9558,136.9848957,4.97,74.93,,269.24,7.59,4.53,defense,defensive_lineman,DT,1
2235,2019,,Texas,1.9304,95.2543977,4.75,85.09,13.0,302.26,7.09,4.29,offense,backs_receivers,WR,0
2236,2019,,Kentucky,1.8034,94.34721296,4.39,85.09,19.0,287.02,,,defense,defensive_back,S,0
2237,2010,22.0,Colorado St.,1.905,136.077711,5.03,86.36,26.0,284.48,7.67,4.71,offense,offensive_lineman,OG,1
2238,2011,22.0,Arkansas,1.9304,142.8815966,5.18,67.31,27.0,246.38,7.84,4.84,offense,offensive_lineman,OT,1
2239,2014,21.0,Tennessee,1.9304,138.7992652,5.17,69.85,22.0,266.7,8.16,4.63,offense,offensive_lineman,C,0
2240,2014,22.0,Iowa St.,1.8034,106.1406146,4.91,83.82,28.0,294.64,,,defense,line_backer,ILB,1
2241,2014,22.0,South Carolina,1.8288,93.44002822,4.66,86.36,,294.64,7.07,4.33,offense,backs_receivers,QB,0
2242,2018,,Dubuque,1.8542,82.10021897,,86.36,17.0,,6.89,4.2,defense,defensive_back,CB,0
2243,2010,22.0,Ohio St.,1.9558,132.448972,5.02,,19.0,,,,defense,defensive_lineman,DT,1
2244,2018,21.0,UCLA,1.8542,92.07925111,4.5,87.63,8.0,284.48,,4.19,offense,backs_receivers,WR,1
2245,2015,22.0,Ball St.,1.7526,99.7903214,4.8,90.17,16.0,297.18,7.63,4.5,offense,backs_receivers,RB,0
2246,2018,,Jacksonville St.,1.778,89.81128926,4.56,90.17,16.0,317.5,,,offense,backs_receivers,RB,0
2247,2009,,Kansas St.,1.9304,120.2019781,4.99,,,276.86,6.93,4.28,defense,defensive_lineman,DE,0
2248,2018,22.0,Northwestern,1.8288,90.26488163,4.52,97.79,13.0,309.88,6.81,4.07,offense,backs_receivers,RB,1
2249,2013,22.0,Utah St.,1.8034,84.36818082,4.51,90.17,16.0,322.58,6.52,4.02,defense,defensive_back,CB,1
2250,2019,23.0,Washington St.,1.9558,142.8815966,4.96,73.66,24.0,299.72,7.44,4.4,offense,offensive_lineman,OT,1
2251,2016,,Harvard,1.905,113.3980925,4.73,90.17,20.0,307.34,6.9,4.2,offense,backs_receivers,TE,0
2252,2014,22.0,Florida,1.905,107.5013917,4.65,90.17,21.0,289.56,,,defense,line_backer,OLB,1
2253,2016,,California,1.8796,104.3262451,4.59,96.52,16.0,302.26,,,offense,backs_receivers,TE,0
2254,2009,24.0,Central Washington,1.9304,114.7588696,4.7,82.55,,294.64,7.15,4.33,offense,backs_receivers,TE,0
2255,2017,21.0,Kansas St.,1.9304,115.6660544,4.53,99.06,24.0,317.5,6.85,4.28,defense,defensive_lineman,DE,1
2256,2011,22.0,Hillsdale,1.9304,95.2543977,4.51,88.9,11.0,330.2,6.69,4.31,offense,backs_receivers,WR,0
2257,2017,22.0,Akron,1.8542,144.695966,5.04,72.39,25.0,274.32,7.73,4.65,defense,defensive_lineman,DT,1
2258,2011,23.0,Miami (FL),1.9558,143.3351889,5.11,72.39,26.0,,,,offense,offensive_lineman,OT,1
2259,2017,22.0,UCLA,1.905,138.3456729,4.99,72.39,28.0,281.94,7.69,4.39,defense,defensive_lineman,DT,1
2260,2014,23.0,Ohio St.,1.8288,104.3262451,4.62,87.63,19.0,289.56,,,offense,backs_receivers,RB,1
2261,2017,21.0,Toledo,1.778,97.97595192,4.62,92.71,18.0,302.26,,,offense,backs_receivers,RB,1
2262,2015,23.0,Iowa,1.8542,131.5417873,4.96,81.28,,266.7,7.4,4.3,defense,defensive_lineman,DT,0
2263,2017,23.0,Michigan,1.905,92.53284348,4.47,90.17,10.0,335.28,6.7,4.09,offense,backs_receivers,WR,1
2264,2018,23.0,Tennessee,1.8542,87.54332741,4.61,76.2,8.0,302.26,7.16,4.33,defense,defensive_back,CB,1
2265,2014,22.0,Maryland,1.778,88.90410452,4.47,,,,,,defense,defensive_back,CB,1
2266,2017,21.0,Pittsburgh,1.8542,105.6870222,4.65,73.66,20.0,287.02,,,offense,backs_receivers,RB,1
2267,2010,22.0,Georgia Tech,1.905,101.6046909,4.52,,,,,,offense,backs_receivers,WR,1
2268,2014,20.0,New Mexico St.,1.8034,85.72895793,4.56,91.44,7.0,314.96,7.07,4.33,offense,backs_receivers,WR,0
2269,2018,22.0,TCU,1.9558,140.1600423,4.96,60.96,27.0,259.08,7.65,4.44,offense,offensive_lineman,OT,1
2270,2014,23.0,Tulane,1.8288,90.26488163,4.64,90.17,8.0,302.26,6.68,4.11,offense,backs_receivers,WR,1
2271,2014,22.0,Duke,1.8288,86.63614267,4.56,92.71,10.0,309.88,7.28,4.32,defense,defensive_back,CB,1
2272,2015,21.0,Arkansas,1.8288,107.0477993,4.81,88.9,25.0,304.8,7.66,,defense,line_backer,ILB,1
2273,2019,,Florida,1.8034,95.2543977,4.48,91.44,17.0,297.18,7.03,4.2,defense,defensive_back,S,0
2274,2016,22.0,Florida,1.9812,108.4085764,4.8,87.63,,325.12,7.01,4.0,defense,defensive_lineman,DE,1
2275,2010,24.0,Buffalo,1.8796,98.88313666,4.5,91.44,15.0,302.26,6.89,4.23,offense,backs_receivers,RB,1
2276,2018,22.0,Pittsburgh,2.0066,134.7169339,4.82,74.93,22.0,271.78,7.14,4.5,offense,offensive_lineman,OT,1
2277,2010,21.0,Kansas St.,1.8034,85.27536556,4.5,92.71,2.0,309.88,6.74,4.07,defense,defensive_back,CB,1
2278,2017,21.0,Virginia Tech,1.8288,94.34721296,4.54,86.36,16.0,309.88,6.85,4.07,defense,defensive_back,FS,1
2279,2016,23.0,Baylor,1.8542,108.8621688,4.95,69.85,,279.4,7.05,4.38,special_teams,other_special,LS,1
2280,2011,23.0,Mississippi,1.8796,151.953444,5.25,63.5,27.0,236.22,8.17,5.06,defense,defensive_lineman,DT,1
2281,2012,22.0,Virginia Tech,1.8796,98.42954429,4.62,91.44,11.0,312.42,7.12,4.28,offense,backs_receivers,WR,0
2282,2018,22.0,Vanderbilt,1.905,105.6870222,4.59,100.33,18.0,332.74,6.82,4.15,defense,line_backer,OLB,1
2283,2011,21.0,Miami (FL),1.7526,86.63614267,4.46,90.17,13.0,287.02,6.77,4.12,defense,defensive_back,CB,1
2284,2018,,Arkansas,1.8288,95.2543977,4.81,74.93,,284.48,7.18,4.48,offense,backs_receivers,QB,0
2285,2014,21.0,USC,1.9304,116.5732391,4.76,67.31,,287.02,,,offense,backs_receivers,TE,0
2286,2018,21.0,West Virginia,1.8796,97.97595192,,90.17,21.0,287.02,,,defense,defensive_back,S,1
2287,2011,21.0,Notre Dame,1.9812,117.4804238,4.83,,,,,,offense,backs_receivers,TE,1
2288,2011,21.0,Mississippi St.,1.905,111.583723,4.71,81.28,20.0,304.8,7.26,4.46,defense,line_backer,OLB,1
2289,2010,23.0,Oklahoma St.,1.8796,97.06876718,4.68,88.9,,279.4,7.24,4.4,offense,backs_receivers,QB,1
2290,2019,22.0,Indiana,1.9304,109.3157612,5.0,87.63,16.0,299.72,7.56,4.55,special_teams,other_special,LS,0
2291,2009,23.0,Colorado St.,1.9558,107.9549841,4.69,85.09,20.0,309.88,7.0,4.24,offense,backs_receivers,TE,0
2292,2015,22.0,Colorado St.,1.9812,141.0672271,5.36,73.66,23.0,246.38,7.54,4.58,offense,offensive_lineman,OT,1
2293,2014,21.0,Tennessee,2.0066,159.6645142,5.18,52.07,27.0,246.38,,,defense,defensive_lineman,DT,1
2294,2010,20.0,Kansas,1.8796,93.89362059,4.66,83.82,9.0,292.1,7.1,4.57,offense,backs_receivers,WR,1
2295,2017,,Louisville,1.8796,107.0477993,4.72,86.36,,314.96,7.4,4.5,defense,line_backer,OLB,0
2296,2013,22.0,Florida St.,1.8796,87.54332741,4.74,85.09,,294.64,,,special_teams,kicking_specialist,K,1
2297,2009,23.0,Fresno St.,1.9558,113.8516849,4.89,67.31,,271.78,7.65,4.55,offense,backs_receivers,TE,1
2298,2018,,Washington,1.8034,97.52235955,4.65,83.82,23.0,304.8,,,offense,backs_receivers,RB,0
2299,2009,21.0,Texas Tech,1.8542,97.52235955,4.54,,,,,,offense,backs_receivers,WR,1
2300,2019,21.0,Wisconsin,1.9812,139.70645,5.28,64.77,,251.46,7.69,4.77,offense,offensive_lineman,OT,1
2301,2010,20.0,Alabama,1.905,115.212462,4.68,,24.0,,,,defense,line_backer,ILB,1
2302,2015,22.0,Louisville,1.9304,117.4804238,4.85,81.28,23.0,284.48,7.47,4.58,defense,line_backer,OLB,1
2303,2016,21.0,West Virginia,1.8542,92.53284348,4.64,90.17,14.0,312.42,6.98,4.15,defense,defensive_back,CB,1
2304,2011,23.0,Nevada,1.9558,105.6870222,4.53,82.55,,292.1,6.85,4.18,offense,backs_receivers,QB,1
2305,2012,,Alabama,1.7272,84.36818082,4.51,85.09,,284.48,,,offense,backs_receivers,WR,0
2306,2015,21.0,Stanford,2.0066,141.9744118,5.18,78.74,,266.7,8.01,4.62,offense,offensive_lineman,OT,1
2307,2009,22.0,Arizona St.,1.8796,98.88313666,4.89,73.66,11.0,254.0,7.25,4.47,offense,backs_receivers,QB,0
2308,2017,23.0,Miami (FL),1.9304,99.33672903,4.7,86.36,,,,,special_teams,kicking_specialist,P,0
2309,2009,23.0,Clemson,1.8034,98.88313666,4.45,81.28,17.0,276.86,7.15,4.37,offense,backs_receivers,RB,1
2310,2009,22.0,Missouri,1.905,136.077711,4.83,83.82,34.0,274.32,7.5,4.55,defense,defensive_lineman,DT,1
2311,2014,23.0,West Texas A&M,1.9558,106.594207,4.95,73.66,,274.32,7.25,4.43,offense,backs_receivers,QB,0
2312,2010,,Michigan St.,1.7272,80.73944186,,,12.0,,,,special_teams,kicking_specialist,K,0
2313,2009,21.0,Georgia,1.8796,102.0582833,4.81,77.47,,271.78,7.06,4.47,offense,backs_receivers,QB,1
2314,2015,23.0,Purdue,1.9304,122.0163475,4.75,82.55,25.0,302.26,7.25,4.47,defense,defensive_lineman,DE,1
2315,2014,24.0,Boise St.,1.905,138.7992652,5.34,66.04,23.0,261.62,7.6,4.46,offense,offensive_lineman,C,1
2316,2011,22.0,Louisville,1.778,93.89362059,4.51,,18.0,,,,offense,backs_receivers,RB,1
2317,2015,21.0,Miami (FL),1.7526,93.89362059,4.54,85.09,,307.34,,,offense,backs_receivers,RB,1
2318,2019,,Ferris St.,2.0066,153.3142211,5.16,69.85,26.0,226.06,8.34,5.28,offense,offensive_lineman,OT,0
2319,2014,22.0,Florida St.,1.8034,89.81128926,4.42,96.52,10.0,302.26,7.35,,defense,defensive_back,FS,1
2320,2016,22.0,Oklahoma,1.905,122.9235323,4.59,86.36,23.0,302.26,,,defense,defensive_lineman,DE,1
2321,2009,21.0,Texas Tech,1.9558,151.0462592,5.22,,39.0,,,,offense,offensive_lineman,OG,1
2322,2010,21.0,California,1.8796,90.718474,4.65,,,,,,offense,backs_receivers,WR,0
2323,2011,21.0,Florida,1.7526,83.46099608,4.7,90.17,18.0,302.26,6.85,4.2,defense,defensive_back,SS,1
2324,2014,20.0,Penn St.,1.905,99.7903214,4.6,99.06,,322.58,7.0,4.0,offense,backs_receivers,WR,1
2325,2015,,Yale,1.8034,100.6975061,4.69,,23.0,,,,offense,backs_receivers,FB,0
2326,2009,23.0,Tennessee,1.905,92.98643585,4.89,,,,,,special_teams,kicking_specialist,P,0
2327,2015,22.0,East Carolina,1.8796,95.70799007,4.59,,12.0,,,,offense,backs_receivers,WR,0
2328,2010,22.0,Kansas St.,1.7018,67.58526313,4.37,78.74,,287.02,6.88,4.29,offense,backs_receivers,WR,0
2329,2014,23.0,Wisconsin,1.8542,88.45051215,4.5,77.47,4.0,297.18,6.8,4.08,offense,backs_receivers,WR,1
2330,2009,22.0,Temple,1.905,145.6031508,4.93,71.12,,261.62,7.9,4.78,defense,defensive_lineman,DT,1
2331,2015,22.0,James Madison,1.8542,92.07925111,4.58,85.09,16.0,289.56,7.0,4.18,defense,defensive_back,FS,0
2332,2012,23.0,Oklahoma,1.9558,141.5208194,4.94,90.17,19.0,289.56,7.52,4.78,offense,offensive_lineman,OT,1
2333,2016,21.0,UCLA,1.9558,133.3561568,5.3,71.12,30.0,281.94,7.75,4.9,offense,offensive_lineman,OG,0
2334,2016,22.0,Arkansas,1.8034,99.7903214,4.56,,16.0,,,,offense,backs_receivers,RB,1
2335,2010,22.0,Texas Tech,1.778,92.53284348,4.52,,15.0,,,,defense,defensive_back,CB,1
2336,2010,22.0,Florida,1.905,107.0477993,4.71,97.79,,292.1,6.66,4.17,offense,backs_receivers,QB,1
2337,2013,23.0,Oregon,1.9812,112.4909078,4.54,82.55,,309.88,7.02,4.35,defense,line_backer,OLB,1
2338,2019,21.0,Georgia,1.8034,87.54332741,4.52,,14.0,299.72,,,defense,defensive_back,CB,1
2339,2017,22.0,California,1.9558,103.8726527,4.79,83.82,,299.72,6.92,4.21,offense,backs_receivers,QB,1
2340,2012,22.0,Georgia,1.7526,84.82177319,4.96,,,,,,special_teams,kicking_specialist,K,1
2341,2015,22.0,Auburn,1.905,136.077711,5.07,67.31,34.0,254.0,7.73,4.56,defense,defensive_lineman,DT,1
2342,2014,21.0,Georgia Tech,1.905,114.3052772,,,,,,,defense,line_backer,OLB,1
2343,2011,22.0,Fresno St.,1.9558,135.6241186,5.27,71.12,25.0,248.92,7.55,4.65,offense,offensive_lineman,OG,1
2344,2017,,Lindenwood,1.8034,109.7693535,4.73,83.82,18.0,289.56,7.13,4.31,defense,line_backer,ILB,0
2345,2009,,Missouri,1.9304,113.8516849,4.63,78.74,22.0,287.02,7.31,4.58,defense,defensive_lineman,DE,1
2346,2018,21.0,Texas A&M,1.778,91.17206637,4.47,90.17,20.0,292.1,7.09,4.45,offense,backs_receivers,WR,1
2347,2018,,San Diego St.,1.8796,90.718474,4.66,83.82,9.0,304.8,6.94,4.28,defense,defensive_back,S,0
2348,2017,21.0,Washington,1.905,90.718474,4.43,100.33,11.0,,6.56,3.89,defense,defensive_back,CB,1
2349,2017,,California,1.8796,110.2229459,5.3,64.77,,251.46,,,special_teams,other_special,LS,0
2350,2019,,Wisconsin,1.8542,109.7693535,4.89,86.36,16.0,294.64,7.35,4.32,offense,backs_receivers,FB,0
2351,2014,22.0,Colorado St.,1.905,135.1705263,5.1,64.77,25.0,269.24,7.93,4.63,offense,offensive_lineman,C,1
2352,2012,22.0,Texas A&M,1.7526,92.98643585,,,,,,,special_teams,kicking_specialist,K,1
2353,2012,22.0,North Carolina,1.8542,110.6765383,4.44,85.09,,294.64,,,defense,line_backer,OLB,1
2354,2012,21.0,Georgia,1.7526,82.55381134,4.44,,,,,,defense,defensive_back,CB,1
2355,2014,22.0,Princeton,1.8796,136.9848957,4.91,67.31,20.0,269.24,7.59,4.58,defense,defensive_lineman,DT,1
2356,2012,23.0,Florida,1.905,136.5313034,4.78,69.85,24.0,269.24,7.32,4.47,defense,defensive_lineman,DT,1
2357,2012,22.0,Stanford,1.8034,95.2543977,4.61,83.82,21.0,304.8,6.97,4.15,defense,defensive_back,SS,0
2358,2019,,Marshall,1.905,95.70799007,,81.28,12.0,297.18,,4.25,offense,backs_receivers,WR,0
2359,2016,21.0,Temple,1.7526,83.00740371,4.46,87.63,9.0,299.72,6.8,3.93,defense,defensive_back,CB,1
2360,2013,22.0,Louisiana Tech,1.9558,143.3351889,5.37,72.39,20.0,256.54,8.1,4.88,offense,offensive_lineman,OT,1
2361,2014,,Memphis,1.905,100.2439138,5.05,,,,,,special_teams,kicking_specialist,P,0
2362,2010,21.0,Appalachian St.,1.8034,84.82177319,4.41,,,,,,offense,backs_receivers,WR,1
2363,2017,21.0,Miami (FL),1.905,114.7588696,4.88,77.47,22.0,297.18,7.25,4.47,defense,defensive_lineman,DE,1
2364,2017,21.0,Michigan St.,1.8796,96.16158244,4.42,88.9,,317.5,,,defense,defensive_back,SS,1
2365,2014,21.0,Oregon,1.9304,109.7693535,4.61,99.06,15.0,325.12,,,offense,backs_receivers,TE,0
2366,2009,22.0,Arkansas,1.9304,136.5313034,5.14,78.74,26.0,251.46,7.69,4.79,offense,offensive_lineman,C,1
2367,2017,,Oregon St.,1.7272,80.73944186,4.54,81.28,9.0,297.18,6.83,4.22,offense,backs_receivers,WR,0
2368,2016,,San Jose St.,1.8034,85.27536556,4.68,90.17,,312.42,,,defense,defensive_back,CB,0
2369,2011,21.0,Appalachian St.,1.8034,95.2543977,4.49,78.74,21.0,294.64,6.9,4.09,defense,defensive_back,FS,1
2370,2015,22.0,Nebraska,1.9558,106.594207,4.64,92.71,24.0,317.5,,,defense,defensive_lineman,DE,1
2371,2009,20.0,Pittsburgh,1.778,89.81128926,4.5,,,,,,offense,backs_receivers,RB,1
2372,2014,22.0,USC,1.778,96.16158244,4.7,93.98,18.0,309.88,,,offense,backs_receivers,RB,0
2373,2016,22.0,North Carolina St.,1.8288,96.16158244,4.53,92.71,19.0,309.88,7.1,4.4,defense,defensive_back,CB,1
2374,2010,23.0,Texas,1.8796,111.583723,4.68,78.74,19.0,279.4,7.25,4.39,defense,line_backer,OLB,1
2375,2016,20.0,Maryland,1.8796,114.3052772,4.75,87.63,26.0,299.72,7.35,4.5,defense,defensive_lineman,DE,1
2376,2016,23.0,Arkansas,1.9304,142.4280042,5.45,59.69,22.0,228.6,7.94,5.02,offense,offensive_lineman,OG,1
2377,2015,22.0,Clemson,1.905,111.583723,4.53,104.14,35.0,330.2,6.91,4.15,defense,line_backer,OLB,1
2378,2017,22.0,Ohio,1.8034,107.9549841,4.65,93.98,,314.96,6.92,4.18,defense,line_backer,ILB,1
2379,2019,,North Carolina,1.9812,141.9744118,5.27,77.47,23.0,281.94,8.01,5.0,offense,offensive_lineman,OT,0
2380,2014,23.0,Georgia Tech,1.7526,87.08973504,4.52,93.98,19.0,317.5,,,defense,defensive_back,CB,1
2381,2013,21.0,Georgia,1.8796,109.7693535,4.7,85.09,20.0,309.88,7.16,4.39,defense,line_backer,OLB,1
2382,2009,23.0,East Carolina,1.9304,116.1196467,4.78,74.93,17.0,287.02,7.28,4.56,offense,backs_receivers,TE,1
2383,2018,21.0,Stanford,1.8542,92.53284348,4.4,92.71,16.0,325.12,6.65,4.15,defense,defensive_back,S,1
2384,2012,22.0,Illinois,1.8288,86.1825503,4.37,97.79,12.0,314.96,,,offense,backs_receivers,WR,1
2385,2009,24.0,LSU,2.0066,165.1076227,5.5,,21.0,,,,offense,offensive_lineman,OG,1
2386,2010,22.0,Notre Dame,1.905,100.6975061,4.76,,,,,,offense,backs_receivers,QB,1
2387,2015,21.0,LSU,1.9304,138.3456729,5.1,68.58,21.0,274.32,7.7,4.63,offense,offensive_lineman,OT,0
2388,2011,20.0,Arizona St.,1.9304,138.3456729,4.96,73.66,28.0,,7.6,4.43,defense,defensive_lineman,DT,1
2389,2017,22.0,Wisconsin,1.9812,140.6136347,,,25.0,,,,offense,offensive_lineman,OT,1
2390,2019,24.0,Washington,2.0066,143.7887813,5.05,85.09,23.0,281.94,7.66,4.58,offense,offensive_lineman,OT,1
2391,2018,20.0,Texas,1.905,90.718474,4.49,78.74,14.0,304.8,6.83,4.15,defense,defensive_back,CB,0
2392,2010,22.0,Massachusetts,1.9304,150.5926668,5.21,66.04,29.0,231.14,8.25,4.97,offense,offensive_lineman,OT,1
2393,2015,21.0,Rice,1.8796,131.0881949,4.9,,,,,,defense,defensive_lineman,DT,1
2394,2014,24.0,Alabama,1.8796,89.81128926,4.48,83.82,8.0,307.34,6.68,4.32,offense,backs_receivers,WR,1
2395,2010,,Wake Forest,1.8288,97.06876718,5.05,76.2,,256.54,7.04,4.29,offense,backs_receivers,QB,0
